block,metric,patch_uid,image,texture,fold,y_true,y_pred_oof,residual
block_6,D50,1832,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,Granuleux,4,10.99595946639302,9.651896891243801,1.3440625751492181
block_6,D50,1833,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,Granuleux,4,8.09079473138967,8.444374797580306,-0.3535800661906361
block_6,D50,1834,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,Granuleux,4,9.581707117087571,8.522242607376757,1.0594645097108142
block_6,D50,1835,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,Granuleux,4,8.593959290873277,8.649519829573693,-0.05556053870041566
block_6,D50,1836,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,Granuleux,4,8.043872848678642,8.51684093152688,-0.4729680828482383
block_6,D50,1837,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,Granuleux,4,7.48909403998852,6.889706443111138,0.5993875968773814
block_6,D50,1840,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,Granuleux,4,7.93834802726193,8.666275792171762,-0.7279277649098317
block_6,D50,1841,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,Granuleux,4,7.082233534439416,8.049546212233048,-0.9673126777936325
block_6,D50,1842,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,Granuleux,4,9.03292446739832,9.32571218972609,-0.29278772232776973
block_6,D50,1843,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,Granuleux,4,8.02728834043636,8.053627151096256,-0.02633881065989563
block_6,D50,1846,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,Granuleux,4,11.774120165930682,9.736682073766612,2.03743809216407
block_6,D50,1847,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,Granuleux,4,9.129370629370632,7.4814773198555775,1.6478933095150543
block_6,D50,1848,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,Granuleux,4,11.009212939803238,8.861381728401721,2.147831211401517
block_6,D50,1851,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0005.tif,Sableux,0,4.35402625044342,4.66406363590533,-0.31003738546190984
block_6,D50,1875,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0005.tif,Sableux,0,6.902344622255303,6.1532023426249465,0.7491422796303562
block_6,D50,1922,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0019.tif,Granuleux,4,5.390737305819615,5.902704032958394,-0.5119667271387796
block_6,D50,1923,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0019.tif,Granuleux,4,6.138217164532953,5.593151634617133,0.5450655299158198
block_6,D50,1925,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0019.tif,Granuleux,4,10.746391375845056,7.880497256371907,2.8658941194731486
block_6,D50,2033,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,4.863724084693428,6.274310323776249,-1.4105862390828214
block_6,D50,2037,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,6.058048699409955,7.009698341162286,-0.951649641752331
block_6,D50,2038,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,5.645006337981187,6.774941438330967,-1.1299351003497806
block_6,D50,2044,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,7.420007939658595,6.84518829056512,0.5748196490934756
block_6,D50,2046,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,6.419626884743164,7.23459919351069,-0.8149723087675262
block_6,D50,2047,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,5.643241691192304,5.6790635199015025,-0.03582182870919848
block_6,D50,2053,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,8.01654467061065,7.909861992823235,0.10668267778741392
block_6,D50,2054,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,6.587727218008908,7.502608353090878,-0.9148811350819699
block_6,D50,2062,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,10.027833001988071,8.907244668906465,1.1205883330816064
block_6,D50,2063,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,7.601935038009675,8.371385902673566,-0.7694508646638916
block_6,D50,2064,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,6.066708307307933,7.54524236601287,-1.4785340587049367
block_6,D50,2067,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,8.871396818781692,7.866135649389511,1.0052611693921811
block_6,D50,2074,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,6.560205986037188,6.382026327375403,0.17817965866178476
block_6,D50,2075,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,5.539555555555556,6.175574116579909,-0.6360185610243532
block_6,D50,2076,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,7.278215110806879,6.83110802738438,0.44710708342249905
block_6,D50,2080,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,6.431279620853081,6.940780826026304,-0.5095012051732235
block_6,D50,2085,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,6.357708049113233,7.609594950635383,-1.25188690152215
block_6,D50,2087,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,6.969006147540984,5.810051109179094,1.1589550383618903
block_6,D50,2089,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,Sableux,3,8.10446735395189,8.434492306049012,-0.3300249520971228
block_6,D50,2325,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0003.tif,Granuleux,1,9.27254156769596,7.879779537879315,1.3927620298166445
block_6,D50,2326,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0003.tif,Granuleux,1,6.786599162801222,7.250530828711909,-0.46393166591068713
block_6,D50,2462,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,4.963636363636364,5.460421307529479,-0.49678494389311556
block_6,D50,2463,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,6.590201379824722,5.8499588411980294,0.7402425386266929
block_6,D50,2464,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,6.6017253077444975,6.98791212651895,-0.38618681877445216
block_6,D50,2465,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,5.826988675126212,6.702428230139132,-0.8754395550129201
block_6,D50,2472,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,5.840352595494613,7.009930840896732,-1.1695782454021186
block_6,D50,2473,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,6.597066373303997,6.774989571755965,-0.17792319845196758
block_6,D50,2474,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,6.325245150669242,6.334097030942761,-0.008851880273518908
block_6,D50,2475,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,5.250297872340425,6.470001947235004,-1.2197040748945787
block_6,D50,2481,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,5.918551444633287,5.788818842439927,0.1297326021933607
block_6,D50,2482,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,5.103715523136541,6.428508361893483,-1.3247928387569416
block_6,D50,2483,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,7.099655201412833,6.917242330103452,0.18241287130938133
block_6,D50,2484,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,5.593215664644236,6.4249837423430485,-0.8317680776988121
block_6,D50,2485,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,6.638683200999196,7.878280210311884,-1.2395970093126873
block_6,D50,2487,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,4.800192381685264,5.585849507121611,-0.7856571254363471
block_6,D50,2488,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,4.308649744773093,5.023906955441642,-0.7152572106685486
block_6,D50,2489,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,5.8563188253801775,5.899327671608635,-0.043008846228457465
block_6,D50,2490,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,6.592023243528789,7.291096576920332,-0.6990733333915431
block_6,D50,2491,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,6.950037440718862,6.30607217926988,0.6439652614489821
block_6,D50,2492,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,6.266864414888527,4.9486197873326585,1.3182446275558686
block_6,D50,2493,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,6.609284001370331,7.327332436694769,-0.7180484353244383
block_6,D50,2494,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,5.694906990699069,6.652190481336969,-0.9572834906379004
block_6,D50,2500,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,7.941060126582279,8.311574364791323,-0.3705142382090436
block_6,D50,2507,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,Granuleux,4,6.73281614277675,7.069942500576579,-0.33712635779982847
block_6,D50,2748,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Granuleux,1,4.703271967199936,7.373734152110592,-2.6704621849106562
block_6,D50,2749,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Granuleux,1,4.418376773342131,6.932204888533619,-2.5138281151914876
block_6,D50,2750,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Granuleux,1,4.034023668639053,4.680218953130325,-0.646195284491272
block_6,D50,2751,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Granuleux,1,5.298124930655718,5.75943045517981,-0.461305524524092
block_6,D50,2752,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Granuleux,1,5.715951455540572,5.740136529865465,-0.02418507432489303
block_6,D50,2753,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Granuleux,1,5.43329831932773,6.219569198165718,-0.7862708788379882
block_6,D50,2754,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Granuleux,1,4.1289785729145,6.0453112375338325,-1.9163326646193326
block_6,D50,2755,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Granuleux,1,4.4483819416699975,5.515164082029129,-1.0667821403591313
block_6,D50,2756,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Granuleux,1,5.184138715179079,6.0132364482745455,-0.8290977330954661
block_6,D50,2757,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Granuleux,1,4.455694506476106,5.590548606915746,-1.1348541004396404
block_6,D50,2758,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Granuleux,1,5.923155273879584,7.196616747946578,-1.2734614740669938
block_6,D50,2759,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Granuleux,1,6.608371685294761,6.8011023610968575,-0.19273067580209613
block_6,D50,2760,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Sableux,1,5.076951444376154,6.077083403771168,-1.0001319593950138
block_6,D50,2761,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Sableux,1,5.54979730470034,5.870636783960192,-0.3208394792598517
block_6,D50,2762,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Sableux,1,5.664091006653789,6.593784906107974,-0.9296938994541852
block_6,D50,2763,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Sableux,1,6.531269543464666,6.908827260858803,-0.37755771739413646
block_6,D50,2764,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Sableux,1,6.148120083712205,7.149676434185412,-1.0015563504732077
block_6,D50,2765,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Sableux,1,5.5786692289214495,6.284960763393327,-0.7062915344718776
block_6,D50,2769,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Sableux,1,5.722831470213671,6.002243850124906,-0.2794123799112347
block_6,D50,2794,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Sableux,1,4.366137603132429,4.853704712794897,-0.48756710966246875
block_6,D50,2795,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Sableux,1,5.776124031007751,6.076319691584005,-0.3001956605762537
block_6,D50,2796,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Sableux,1,6.433222779485521,6.6592501229029875,-0.22602734341746622
block_6,D50,2797,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Sableux,1,7.021797939860578,7.057791673354108,-0.0359937334935303
block_6,D50,2798,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Sableux,1,7.92739981360671,6.7948052530768495,1.1325945605298608
block_6,D50,2801,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Sableux,1,6.001731689925639,5.944444287558954,0.0572874023666845
block_6,D50,2802,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,Sableux,1,4.973392276253232,6.287317874134627,-1.3139255978813944
block_6,D50,2810,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,5.167720090293453,6.643268464567081,-1.475548374273628
block_6,D50,2811,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,3.773398356603648,3.651500808035193,0.12189754856845525
block_6,D50,2812,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,5.011668816699896,5.4975481226114695,-0.48587930591157313
block_6,D50,2813,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,3.6408383309940033,4.573982987764309,-0.9331446567703052
block_6,D50,2814,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,5.798436142484796,6.417193916646497,-0.6187577741617005
block_6,D50,2815,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,3.720569677303047,4.815610067847363,-1.0950403905443156
block_6,D50,2819,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,5.041252194265653,5.3815686743992694,-0.34031648013361604
block_6,D50,2820,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,5.799505256648115,5.435579642120205,0.3639256145279104
block_6,D50,2821,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,4.887234582522628,5.6203096396556305,-0.7330750571330027
block_6,D50,2822,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,5.643025278886501,4.915257062803723,0.7277682160827785
block_6,D50,2823,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,5.282495441521228,5.102035723272926,0.18045971824830254
block_6,D50,2824,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,4.507491327773267,4.259598258979637,0.24789306879362982
block_6,D50,2828,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,3.842430595720068,4.172381453489711,-0.32995085776964306
block_6,D50,2829,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,4.439857209374516,4.098217579414933,0.34163962995958297
block_6,D50,2830,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,4.112037654732784,4.163144865532431,-0.0511072107996462
block_6,D50,2831,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,3.918988386114108,3.4789905939846273,0.43999779212948065
block_6,D50,2832,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,5.510670731707318,4.423615861986052,1.0870548697212659
block_6,D50,2837,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,4.758131776480398,5.064249928811627,-0.3061181523312291
block_6,D50,2838,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,5.255187246963564,4.864968451690754,0.39021879527280934
block_6,D50,2839,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,6.208884385665529,4.622211856168238,1.5866725294972914
block_6,D50,2840,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,6.633182518290336,4.87754694944027,1.7556355688500656
block_6,D50,2841,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,3.632976888582269,3.130644766623724,0.502332121958545
block_6,D50,2842,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,4.574197035206918,3.843595592939997,0.7306014422669209
block_6,D50,2847,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,5.121477639142015,5.448494477691982,-0.32701683854996677
block_6,D50,2848,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,4.944615384615386,4.729078813847548,0.2155365707678385
block_6,D50,2849,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,4.392168421052632,4.496184257295953,-0.10401583624332122
block_6,D50,2850,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,4.71404990403071,4.749891664757562,-0.035841760726851746
block_6,D50,2851,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,4.132154253513477,4.057447468037925,0.0747067854755521
block_6,D50,2852,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,3.866797515819077,4.421449707645458,-0.5546521918263809
block_6,D50,2867,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0034.tif,Sableux,1,4.789620423244877,5.568827027208084,-0.7792066039632077
block_6,D50,2928,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,7.104263824117254,8.29273754897437,-1.1884737248571167
block_6,D50,2929,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,7.485660941000747,4.952834157662428,2.5328267833383187
block_6,D50,2930,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,5.917447259102386,6.601344697979513,-0.6838974388771275
block_6,D50,2931,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,5.041156697121185,5.716842920349917,-0.6756862232287322
block_6,D50,2938,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,6.6232644409115,5.612520758296219,1.0107436826152814
block_6,D50,2939,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,6.525906735751295,5.669841100030973,0.8560656357203227
block_6,D50,2940,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,4.755021497786049,5.004790525090969,-0.2497690273049198
block_6,D50,2941,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,5.8428274907749085,6.131683012246187,-0.28885552147127846
block_6,D50,2948,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,4.068353338604183,3.969919911809077,0.09843342679510592
block_6,D50,2949,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,4.793519585253455,5.33710300962821,-0.5435834243747548
block_6,D50,2950,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,5.054392411553581,5.9459780950654695,-0.891585683511888
block_6,D50,2951,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,5.439766970618033,5.841361314776454,-0.4015943441584211
block_6,D50,2952,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,8.065265916149068,6.32448773438146,1.7407781817676078
block_6,D50,2958,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,5.477869155424135,4.780804063810442,0.6970650916136929
block_6,D50,2959,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,4.916825177243646,5.323207943108563,-0.40638276586491706
block_6,D50,2960,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,4.189092172301992,5.120800270857945,-0.9317080985559532
block_6,D50,2961,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,5.3523216009830605,5.432889628450164,-0.08056802746710368
block_6,D50,2962,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,7.586134067952248,6.734586639135922,0.8515474288163256
block_6,D50,2967,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,4.515702050350377,5.89265675120496,-1.3769547008545828
block_6,D50,2968,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,5.992276184903454,5.282183352131795,0.7100928327716591
block_6,D50,2969,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,6.409272284593534,5.9731798634149875,0.43609242117854663
block_6,D50,2970,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,5.587779756834197,5.688509115214039,-0.10072935837984165
block_6,D50,2971,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,5.153314917127073,5.4433298628458715,-0.2900149457187986
block_6,D50,2972,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,5.334574132492112,5.102170011815114,0.232404120676998
block_6,D50,2978,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,5.036819971367215,5.128426416178875,-0.09160644481166003
block_6,D50,2979,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,6.679886816958902,5.466138417161831,1.2137483997970708
block_6,D50,2980,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,4.948002168189562,4.372922115189324,0.5750800530002378
block_6,D50,2981,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,Sableux,4,5.105557233464212,5.242146086460815,-0.13658885299660373
block_6,D50,2988,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0077.tif,Sableux,2,6.629140426924022,5.276511092084856,1.3526293348391656
block_6,D50,3013,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0077.tif,Sableux,2,5.642757009345794,5.5324452171310705,0.11031179221472343
block_6,D50,3014,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0077.tif,Sableux,2,6.247946009389672,5.430304702086428,0.8176413073032442
block_6,D50,3115,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0100.tif,Granuleux,1,6.726403974067527,7.692654463503437,-0.9662504894359092
block_6,D50,3118,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0100.tif,Sableux,1,5.035820341499629,5.208506063477829,-0.1726857219782003
block_6,D50,3119,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0100.tif,Sableux,1,5.326480649272252,6.0101025046576915,-0.6836218553854394
block_6,D50,3133,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0100.tif,Granuleux,1,7.682368228701373,8.03538902132719,-0.3530207926258164
block_6,D50,3170,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,Granuleux,2,5.696242331288344,5.77789397175718,-0.0816516404688361
block_6,D50,3171,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,Granuleux,2,5.826204638107332,6.024935544803459,-0.19873090669612736
block_6,D50,3191,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,Granuleux,2,6.674905711206896,6.144685670417781,0.5302200407891151
block_6,D50,3192,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,Granuleux,2,6.449046240629407,6.873190017018566,-0.4241437763891591
block_6,D50,3193,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,Granuleux,2,7.952948465631604,9.086798319695077,-1.1338498540634738
block_6,D50,3199,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,Granuleux,2,5.925873030498481,7.510463074497901,-1.5845900439994196
block_6,D50,3200,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,Granuleux,2,5.759111151504136,7.664708288353702,-1.9055971368495657
block_6,D50,3202,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,Granuleux,2,9.381942830583313,8.780843002976969,0.601099827606344
block_6,D50,3208,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,Granuleux,2,5.740039840637451,6.5397516872388834,-0.7997118466014328
block_6,D50,3232,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,4.662929200850805,4.181219525957385,0.48170967489342065
block_6,D50,3233,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,4.617783343769567,4.389592237782641,0.2281911059869257
block_6,D50,3234,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,3.7737476298244537,3.986779943305831,-0.2130323134813774
block_6,D50,3235,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,5.658601453035805,4.924265012984476,0.7343364400513295
block_6,D50,3236,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,4.115909090909091,3.7948952654826744,0.32101382542641677
block_6,D50,3241,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,4.003257846642828,2.9700311852118224,1.033226661431006
block_6,D50,3242,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,3.5272169881860327,3.601430534656707,-0.07421354647067435
block_6,D50,3243,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,4.302980495288188,4.480043145500698,-0.1770626502125099
block_6,D50,3244,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,4.3418787834585375,4.082677781883881,0.25920100157465686
block_6,D50,3245,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,6.049243892981775,5.226291070458414,0.8229528225233613
block_6,D50,3246,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,4.90708705357143,5.17108277530246,-0.26399572173103003
block_6,D50,3250,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,4.942015107990212,4.321125087080514,0.6208900209096981
block_6,D50,3251,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,6.617491942572516,5.1571935816467,1.4602983609258162
block_6,D50,3252,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,3.880254852923664,4.176966621449411,-0.2967117685257472
block_6,D50,3253,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,4.54603448275862,4.3176877689944355,0.2283467137641848
block_6,D50,3254,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,4.129536333361797,4.730193569744827,-0.6006572363830305
block_6,D50,3255,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,4.981816774992263,5.31899612399719,-0.3371793490049271
block_6,D50,3259,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,Sableux,2,4.809139784946237,3.876259694258322,0.9328800906879149
