patch_uid,disp,texture,image,y_true,y_pred_oof,residual,abs_residual
1352,6.740588536650407,Sableux,060525-JPB-MEB-EIHNValves-Ech3-ZigZag0053.tif,4.443102104442712,4.366978064037525,0.0761240404051868,0.0761240404051868
1353,7.179740599024885,Sableux,060525-JPB-MEB-EIHNValves-Ech3-ZigZag0053.tif,5.687275341480948,5.983792833910101,-0.2965174924291531,0.2965174924291531
1354,8.318011449907974,Sableux,060525-JPB-MEB-EIHNValves-Ech3-ZigZag0053.tif,6.366937391578615,5.865795642917249,0.5011417486613663,0.5011417486613663
1355,8.610064100246426,Sableux,060525-JPB-MEB-EIHNValves-Ech3-ZigZag0053.tif,6.322565395524742,5.820032826649323,0.5025325688754192,0.5025325688754192
1356,6.976417912908382,Sableux,060525-JPB-MEB-EIHNValves-Ech3-ZigZag0053.tif,4.371752750611247,4.661784614157909,-0.2900318635466625,0.2900318635466625
1357,7.45541391864782,Sableux,060525-JPB-MEB-EIHNValves-Ech3-ZigZag0053.tif,4.986414627039627,5.653615830741726,-0.6672012037020991,0.6672012037020991
1358,6.617611368780404,Sableux,060525-JPB-MEB-EIHNValves-Ech3-ZigZag0053.tif,4.818544366899302,4.826256641251883,-0.0077122743525803,0.0077122743525803
1359,6.847668142630262,Sableux,060525-JPB-MEB-EIHNValves-Ech3-ZigZag0053.tif,4.78965394220478,4.477716073294773,0.3119378689100074,0.3119378689100074
1360,6.836285208166215,Sableux,060525-JPB-MEB-EIHNValves-Ech3-ZigZag0053.tif,5.290602456619225,4.817121099059285,0.4734813575599395,0.4734813575599395
1361,7.136883723470134,Sableux,060525-JPB-MEB-EIHNValves-Ech3-ZigZag0053.tif,4.899932840832774,4.883253706844385,0.0166791339883891,0.0166791339883891
1362,6.739389458967099,Sableux,060525-JPB-MEB-EIHNValves-Ech3-ZigZag0053.tif,5.085359054415699,4.762161271822205,0.3231977825934944,0.3231977825934944
1363,6.664774103629455,Sableux,060525-JPB-MEB-EIHNValves-Ech3-ZigZag0053.tif,5.383666524883029,5.141028884172608,0.2426376407104209,0.2426376407104209
1364,6.473823726167712,Sableux,060525-JPB-MEB-EIHNValves-Ech3-ZigZag0053.tif,5.374460312188642,4.246134720640566,1.1283255915480757,1.1283255915480757
1365,6.5877250890470656,Sableux,060525-JPB-MEB-EIHNValves-Ech3-ZigZag0053.tif,5.099418242260545,4.211060230982771,0.8883580112777736,0.8883580112777736
1366,6.455083245409378,Sableux,060525-JPB-MEB-EIHNValves-Ech3-ZigZag0053.tif,5.132959354394253,4.190890291932059,0.9420690624621936,0.9420690624621936
1367,6.976263611631397,Sableux,060525-JPB-MEB-EIHNValves-Ech3-ZigZag0053.tif,5.689485284584467,4.952320051212332,0.737165233372135,0.737165233372135
1368,6.889801378266356,Sableux,060525-JPB-MEB-EIHNValves-Ech3-ZigZag0053.tif,5.720731998092514,4.819973074024926,0.9007589240675884,0.9007589240675884
1369,6.618399520014181,Sableux,060525-JPB-MEB-EIHNValves-Ech3-ZigZag0053.tif,5.366392543859648,4.585448341064987,0.7809442027946609,0.7809442027946609
1370,6.276855271409879,Sableux,060525-JPB-MEB-EIHNValves-Ech3-ZigZag0053.tif,5.242041971233199,4.961728523141363,0.2803134480918361,0.2803134480918361
1371,6.519701154991334,Sableux,060525-JPB-MEB-EIHNValves-Ech3-ZigZag0053.tif,4.859398125308338,4.496501363371428,0.3628967619369101,0.3628967619369101
1372,6.103554813113641,Sableux,060525-JPB-MEB-EIHNValves-Ech3-ZigZag0053.tif,4.705891238670695,4.010512761789581,0.695378476881114,0.695378476881114
1401,8.464717227254926,Granuleux,060525-JPB-MEB-EIHNValves-Ech3-ZigZag0061.tif,9.0797931925894,8.147151576661704,0.9326416159276968,0.9326416159276968
1402,8.429607087679697,Granuleux,060525-JPB-MEB-EIHNValves-Ech3-ZigZag0061.tif,9.716134143121204,9.200841645698103,0.5152924974230988,0.5152924974230988
1416,8.341387367756038,Granuleux,060525-JPB-MEB-EIHNValves-Ech3-ZigZag0061.tif,5.574841315637623,6.024158929982859,-0.4493176143452357,0.4493176143452357
1550,7.828414841954005,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,11.207086469616302,10.188685983522866,1.0184004860934357,1.0184004860934357
1551,8.25927270491446,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,9.646040974529347,11.244855043474342,-1.5988140689449946,1.5988140689449946
1552,8.696444095158796,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,10.095415502431957,9.690230466886003,0.4051850355459514,0.4051850355459514
1553,8.472211095048994,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,9.064173563777995,10.5422143682039,-1.4780408044259057,1.4780408044259057
1554,8.145861737545163,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,10.134365186182144,9.895751494457706,0.2386136917244385,0.2386136917244385
1555,8.197097969955008,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,10.046809964589675,9.437396599036166,0.6094133655535092,0.6094133655535092
1556,7.896625211083905,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,8.291811730048206,8.408295514186783,-0.1164837841385768,0.1164837841385768
1557,8.780775124873902,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,9.10369635326222,8.55372352005702,0.5499728332052012,0.5499728332052012
1558,7.7948440901192795,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,6.209448388858548,6.804928457209829,-0.5954800683512813,0.5954800683512813
1560,7.442320860209705,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,9.550707296319931,9.631888251124934,-0.0811809548050028,0.0811809548050028
1561,7.498116418941023,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,9.108187331536389,9.22531706485642,-0.1171297333200325,0.1171297333200325
1562,7.577151437210574,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,9.062916428707403,8.74011264570376,0.3228037830036427,0.3228037830036427
1563,7.82622340252108,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,10.698687107559326,10.14526269982708,0.5534244077322477,0.5534244077322477
1564,8.360364227428157,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,9.735851546827156,10.593788675611536,-0.8579371287843784,0.8579371287843784
1565,7.572119862773789,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,10.480150462962964,9.000287763390238,1.4798626995727258,1.4798626995727258
1566,7.366491931865127,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,6.906638897459633,8.788014442506931,-1.8813755450472984,1.8813755450472984
1567,6.9773285406879495,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,6.120147795803957,6.912513832635079,-0.7923660368311216,0.7923660368311216
1568,6.17663010015097,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,6.502340499306518,5.949863073806978,0.5524774254995402,0.5524774254995402
1569,8.105513033926355,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,11.368869725495358,9.984857511304032,1.3840122141913265,1.3840122141913265
1570,7.825727561912586,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,7.284345734169602,9.318485001411128,-2.0341392672415264,2.0341392672415264
1571,8.046763693398669,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,8.564554715233832,9.591469362078804,-1.026914646844972,1.026914646844972
1572,8.026667524260302,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,8.618915343915344,9.778691571692924,-1.159776227777579,1.159776227777579
1573,7.883579031197066,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,8.8948221521837,9.465137483420843,-0.5703153312371452,0.5703153312371452
1574,7.299661536015501,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,9.778309025866813,8.968377586121962,0.8099314397448509,0.8099314397448509
1575,8.215240140157173,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,9.103044669975557,8.690457298732447,0.4125873712431094,0.4125873712431094
1576,7.909855927858918,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,9.078073635765945,9.031090750645289,0.0469828851206575,0.0469828851206575
1577,7.293407593860395,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,7.598813946841955,8.57932619774791,-0.9805122509059556,0.9805122509059556
1578,7.346330133670223,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,8.55544593528019,6.960029419391773,1.5954165158884166,1.5954165158884166
1579,7.376557988460629,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,9.88432122370937,8.322102901498372,1.562218322210997,1.562218322210997
1580,8.346552791183049,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,10.558743786714867,10.408315373975116,0.1504284127397515,0.1504284127397515
1581,9.092987997515431,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,8.713264277202308,10.339282713680351,-1.6260184364780432,1.6260184364780432
1582,7.237591358768665,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,8.816466128234712,8.408156071200755,0.4083100570339564,0.4083100570339564
1583,8.440399747889488,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,11.424958011420893,10.24487950943897,1.1800785019819229,1.1800785019819229
1584,8.075747260590143,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,9.51566696508505,9.112135769479991,0.4035311956050584,0.4035311956050584
1585,8.229975934956377,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,7.423344040281274,8.495325572443043,-1.0719815321617698,1.0719815321617698
1586,7.869077930434381,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,9.310745534086765,8.837245624433308,0.4734999096534569,0.4734999096534569
1587,7.19469676111414,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,7.135119887165021,7.652182377531624,-0.5170624903666026,0.5170624903666026
1588,8.62825919339614,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,9.113058186738838,9.04470591848108,0.0683522682577582,0.0683522682577582
1590,8.302518283853905,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,9.63864215168644,10.040690160288612,-0.402048008602172,0.402048008602172
1591,7.632140107257422,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,9.800733411748428,10.09732163178251,-0.2965882200340815,0.2965882200340815
1592,7.6168868679985255,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,9.734795042897998,10.051729233619692,-0.3169341907216942,0.3169341907216942
1593,7.758076242326499,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,10.49506978682036,10.653774433407367,-0.1587046465870063,0.1587046465870063
1594,7.473357220059252,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,9.217288973990748,9.788798389219068,-0.57150941522832,0.57150941522832
1595,7.597730789614833,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,8.247255689424364,9.041774658234653,-0.7945189688102889,0.7945189688102889
1596,7.007797640693061,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,6.532732754288997,7.920710372739421,-1.3879776184504244,1.3879776184504244
1597,8.048558231155594,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,8.850232198142418,9.158471667606726,-0.3082394694643078,0.3082394694643078
1598,7.527770874236741,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,7.294077048563182,9.064439047172684,-1.7703619986095038,1.7703619986095038
1600,7.6650678633620535,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,10.489850535245404,10.324187779541012,0.1656627557043926,0.1656627557043926
1601,6.98141361401163,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,8.83859294790878,9.153079149909834,-0.3144862020010546,0.3144862020010546
1602,7.013357566590207,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,9.18168228024716,10.17849379243389,-0.9968115121867314,0.9968115121867314
1603,7.2989491469285674,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,10.269138914687543,9.97883685063734,0.2903020640502021,0.2903020640502021
1604,7.299770660101245,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,8.983898425308556,9.31820630556796,-0.3343078802594039,0.3343078802594039
1605,8.107323721614977,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,10.160210722032849,10.535159390302717,-0.3749486682698677,0.3749486682698677
1606,7.566671294600935,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,10.274950099800398,10.194999584054646,0.079950515745752,0.079950515745752
1607,8.538315960388125,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,9.69203514739229,10.57811324572478,-0.8860780983324918,0.8860780983324918
1608,6.932829647364601,Sableux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,6.271487558404869,7.782511145768178,-1.5110235873633098,1.5110235873633098
1609,6.275316520360445,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat02-28.tif,6.038934426229508,6.744615399713043,-0.7056809734835348,0.7056809734835348
1610,9.318062525784432,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,11.76779780485349,11.114535350660532,0.6532624541929586,0.6532624541929586
1611,7.847543968968705,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,9.830789372844553,10.615452797961725,-0.78466342511717,0.78466342511717
1612,9.866977733432728,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,10.526083958939788,10.72165048933872,-0.1955665303989331,0.1955665303989331
1615,8.68844430232675,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,9.576013264554163,10.287605998732475,-0.7115927341783141,0.7115927341783141
1616,8.383080096589785,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,8.936574441956223,10.027265693083834,-1.0906912511276108,1.0906912511276108
1617,8.781143079503178,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,8.743167042589889,10.18177500075307,-1.438607958163182,1.438607958163182
1619,9.448124315164216,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,11.213620005536589,9.916198494487666,1.2974215110489222,1.2974215110489222
1620,7.792394139659459,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,9.693022953377982,9.717000142790194,-0.0239771894122124,0.0239771894122124
1621,8.456857675067525,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,12.47537585844212,10.705303979238582,1.770071879203538,1.770071879203538
1622,7.543678041922483,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,10.059433962264151,10.025639026634764,0.0337949356293858,0.0337949356293858
1628,9.303752693828734,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,13.07410743919207,11.212253605775503,1.861853833416568,1.861853833416568
1629,8.418037736016316,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,9.083208752378363,9.692219732783002,-0.6090109804046389,0.6090109804046389
1632,8.663011801771548,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,8.415177219024537,10.34409682229225,-1.9289196032677136,1.9289196032677136
1633,7.873312493782228,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,9.684377515745608,9.973179572974308,-0.2888020572287004,0.2888020572287004
1634,9.253307287003885,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,8.194380002319917,9.936578188514856,-1.7421981861949387,1.7421981861949387
1635,9.024245424031875,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,9.294831977141438,10.61929511329114,-1.3244631361497028,1.3244631361497028
1636,8.998791107772673,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,9.726086721160613,10.537033530045894,-0.8109468088852818,0.8109468088852818
1637,8.575607863126022,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,10.511666461991895,10.382323701120338,0.1293427608715571,0.1293427608715571
1638,8.467579873879144,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,10.21579711021099,9.973278017521151,0.2425190926898377,0.2425190926898377
1641,8.757818652228707,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,7.748950209958008,9.597191035833417,-1.8482408258754068,1.8482408258754068
1642,9.004713811085871,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,9.426341533592288,9.5082054798078,-0.0818639462155115,0.0818639462155115
1645,9.926825166130513,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,10.433761762680744,10.241575129762769,0.1921866329179753,0.1921866329179753
1647,9.046589225685167,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,10.67435213414634,9.877565096978335,0.7967870371680021,0.7967870371680021
1648,8.832666103139683,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,9.311872821379527,8.50727657394916,0.8045962474303678,0.8045962474303678
1649,9.828512073792677,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,8.69357341609589,9.468482657675168,-0.7749092415792767,0.7749092415792767
1656,9.672753666546631,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,10.609326977356831,9.62600595001143,0.9833210273454008,0.9833210273454008
1659,8.649243113024152,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,9.149187239221142,8.79089572486042,0.3582915143607224,0.3582915143607224
1660,8.213326887473118,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,8.609367455335585,8.098547746193134,0.5108197091424511,0.5108197091424511
1662,8.720603902517341,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,12.039876690533015,9.590830896251353,2.4490457942816626,2.4490457942816626
1663,8.321909367869665,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-22.tif,11.27805198333635,10.539848391046494,0.7382035922898567,0.7382035922898567
1670,8.66274973255476,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,9.004884121815746,11.341019886704505,-2.336135764888759,2.336135764888759
1671,8.140743225598516,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,11.016989198919893,9.293700516605451,1.7232886823144398,1.7232886823144398
1672,8.76483512609649,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,9.086141687835168,9.550329759137432,-0.4641880713022654,0.4641880713022654
1673,8.639492447255368,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,9.487989111942838,10.08773019164953,-0.5997410797066927,0.5997410797066927
1674,8.960583711266144,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,10.213269832985386,9.944599804503833,0.2686700284815533,0.2686700284815533
1675,8.355235783107622,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,10.061083777977965,9.340384233987365,0.7206995439905999,0.7206995439905999
1676,9.071354687954633,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,9.411636045494314,8.681413977000172,0.7302220684941414,0.7302220684941414
1677,8.406356296681652,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,8.152425068119891,9.163468228920769,-1.0110431608008774,1.0110431608008774
1678,9.315845106127927,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,8.87349280435628,9.479525455106527,-0.6060326507502474,0.6060326507502474
1679,8.56377074833303,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,9.084905161937971,9.44159833589741,-0.3566931739594388,0.3566931739594388
1680,7.5592913495280065,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,9.328609527793756,10.63327904758084,-1.3046695197870832,1.3046695197870832
1681,7.8794793504750285,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,8.516925725015646,9.350133405889466,-0.8332076808738194,0.8332076808738194
1682,9.045065297694656,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,12.084803410276178,11.885415258892646,0.1993881513835322,0.1993881513835322
1683,7.755919130516203,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,10.377560686796922,10.180011843989329,0.1975488428075955,0.1975488428075955
1684,8.360855123898087,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,9.878189384636377,9.518670767956824,0.3595186166795514,0.3595186166795514
1685,7.986218333209774,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,9.821999786271506,10.066410905818689,-0.2444111195471805,0.2444111195471805
1686,8.747775800189034,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,9.616230173367764,9.339103136439334,0.2771270369284302,0.2771270369284302
1687,9.14122440602917,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,8.823550243470564,8.84461979097445,-0.0210695475038864,0.0210695475038864
1688,8.880328607680523,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,7.870934887967971,8.889012293562608,-1.0180774055946369,1.0180774055946369
1689,7.364595064322731,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,8.783700609990657,9.27919444685389,-0.4954938368632327,0.4954938368632327
1690,8.595911243398636,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,11.125350096471028,11.429967561853145,-0.3046174653821154,0.3046174653821154
1691,8.481475774613166,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,9.875446960667462,10.138732261968272,-0.2632853013008098,0.2632853013008098
1692,8.803130017595276,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,10.361954359886948,9.681193726304269,0.6807606335826808,0.6807606335826808
1693,8.566626572682273,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,9.858193277310924,11.20181977066708,-1.3436264933561546,1.3436264933561546
1694,8.578160237182708,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,9.193590646019084,9.747695319335447,-0.5541046733163633,0.5541046733163633
1695,9.219752040302847,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,10.224697298975473,10.53195598310026,-0.3072586841247879,0.3072586841247879
1696,9.078706629937003,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,9.098420780117362,9.76631671047511,-0.6678959303577479,0.6678959303577479
1697,7.840640948571163,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,11.099717969379537,9.320647167050105,1.7790708023294322,1.7790708023294322
1698,8.058154374993746,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,9.37417775738106,8.356008205084088,1.018169552296973,1.018169552296973
1699,9.22296243805002,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,8.769401435045317,11.175203823404292,-2.4058023883589748,2.4058023883589748
1700,8.118698480379225,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,9.120618931408693,9.226504173762574,-0.1058852423538816,0.1058852423538816
1701,9.11073488358899,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,8.274904262197245,9.327518654544017,-1.0526143923467703,1.0526143923467703
1702,9.036626617737994,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,9.943046384280883,10.326525241451078,-0.3834788571701946,0.3834788571701946
1703,10.007753737914362,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,12.308871996597915,11.206565298754777,1.1023066978431402,1.1023066978431402
1704,10.211925378350164,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,10.452033887746838,10.961840189716568,-0.5098063019697303,0.5098063019697303
1705,9.803568080758847,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,11.727825030376671,11.024184495796508,0.7036405345801633,0.7036405345801633
1706,8.422184261732099,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,10.493685662740106,11.8025081235781,-1.3088224608379946,1.3088224608379946
1707,9.973165448950109,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,7.87110070257611,8.58997378844178,-0.7188730858656696,0.7188730858656696
1708,10.513592696500131,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,8.518807870370368,8.33173690308721,0.1870709672831587,0.1870709672831587
1709,8.550105621950621,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,9.195203422909474,10.10559237915592,-0.9103889562464468,0.9103889562464468
1710,9.353573771922854,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,10.1342578165576,8.535253971992603,1.5990038445649972,1.5990038445649972
1711,10.15137604900637,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,10.679688280547508,10.496673788090256,0.1830144924572518,0.1830144924572518
1712,8.2928887727674,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,11.105982402660384,10.229084359050873,0.8768980436095113,0.8768980436095113
1713,10.175985098329196,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,12.716237131955944,11.536937253700568,1.1792998782553763,1.1792998782553763
1714,8.221022541916984,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,9.150678571428571,10.446017110210937,-1.2953385387823635,1.2953385387823635
1715,10.447061332667856,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,9.40267810257308,8.658730837583793,0.7439472649892878,0.7439472649892878
1716,9.059445250173958,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,12.074385408406028,9.890642390709177,2.183743017696853,2.183743017696853
1717,8.845455541591502,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,10.035913056558364,9.98651789326261,0.0493951632957543,0.0493951632957543
1718,8.469520778396053,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,9.82984439150489,11.224466497254024,-1.394622105749134,1.394622105749134
