block,fold,metric,model,dropout,seed,r2,rmse,medae
block_6,2,Span,MLP_p0.5,0.5,1.0,0.7262515025686784,0.36337356916721225,0.26678785780193426
block_6,2,Span,MLP_p0.5,0.5,2.0,0.7104377462843066,0.3737218041393826,0.26251368109863105
block_6,2,Skewness,MLP_p0.3,0.3,0.0,0.6400582474326024,0.16986244931264016,0.11417759317059384
block_6,2,Skewness,MLP_p0.3,0.3,1.0,0.6892070832951342,0.15783991003384965,0.10495710897102639
block_6,2,Skewness,MLP_p0.3,0.3,2.0,0.6865733027896272,0.1585072975991676,0.10020273117563128
block_6,2,Skewness,MLP_p0.5,0.5,0.0,0.6532389939791327,0.16672333758620542,0.11668429752611797
block_6,2,Skewness,MLP_p0.5,0.5,1.0,0.6757775964552313,0.1612140094213512,0.102008353211966
block_6,2,Skewness,MLP_p0.5,0.5,2.0,0.6773936828286347,0.1608117219286792,0.11081624659439393
block_6,2,sigma_local,MLP_p0.3,0.3,0.0,0.6030070238308013,2.176705297336298,1.4519731047373323
block_6,2,sigma_local,MLP_p0.3,0.3,1.0,0.6558687683842129,2.026610400270275,1.2808299209515877
block_6,2,sigma_local,MLP_p0.3,0.3,2.0,0.63353761478223,2.0913317202439017,1.4299892989009386
block_6,2,sigma_local,MLP_p0.5,0.5,0.0,0.5869022081770598,2.2204175914756887,1.4873559512428294
block_6,2,sigma_local,MLP_p0.5,0.5,1.0,0.6567683219238191,2.0239599034490876,1.3936426817644687
block_6,2,sigma_local,MLP_p0.5,0.5,2.0,0.6452601030115493,2.057610845831852,1.413044837855491
block_6,3,D50,Ridge,,,0.7549794273372076,1.0394067133135143,0.71408322120404
block_6,3,D90,Ridge,,,0.29169519266175314,1.1258484817737613,0.6290605984962969
block_6,3,Span,Ridge,,,0.7506780114339755,0.33354497693212615,0.20489664782640882
block_6,3,Skewness,Ridge,,,0.6546241739622773,0.15315822875602883,0.09989006153140984
block_6,3,sigma_local,Ridge,,,0.8781732192049807,2.4230061313570923,1.5233590736949063
block_6,3,D50,MLP_p0.3,0.3,0.0,0.7196962583447593,1.1117283732032757,0.7931112084331744
block_6,3,D50,MLP_p0.3,0.3,1.0,0.7272935326717084,1.0965588921124623,0.7741476994238861
block_6,3,D50,MLP_p0.3,0.3,2.0,0.7144851689509022,1.12201478184162,0.7786134479872078
block_6,3,D50,MLP_p0.5,0.5,0.0,0.7402413705676454,1.0702105658413483,0.7028417618150584
block_6,3,D50,MLP_p0.5,0.5,1.0,0.7286228936834125,1.0938829316114256,0.6719430299560059
block_6,3,D50,MLP_p0.5,0.5,2.0,0.7081715931566559,1.1343524786477794,0.7021280369933418
block_6,3,D90,MLP_p0.3,0.3,0.0,0.151303423026504,1.2323840732776143,0.7056554924074288
block_6,3,D90,MLP_p0.3,0.3,1.0,0.1119336728271032,1.260644267817163,0.7707558662329657
block_6,3,D90,MLP_p0.3,0.3,2.0,0.1086242762941173,1.2629909913294084,0.7707749083490842
block_6,3,D90,MLP_p0.5,0.5,0.0,0.12568988296199268,1.2508424274996732,0.7221512235883889
block_6,3,D90,MLP_p0.5,0.5,1.0,0.16123469796382595,1.225152300800473,0.7009470222892631
block_6,3,D90,MLP_p0.5,0.5,2.0,0.15176163229914919,1.2320513477403527,0.682523661312116
block_6,3,Span,MLP_p0.3,0.3,0.0,0.7561077662125225,0.32989299924045057,0.19420681612014268
block_6,3,Span,MLP_p0.3,0.3,1.0,0.7454350200543916,0.33703378898256964,0.21091067787658435
block_6,3,Span,MLP_p0.3,0.3,2.0,0.760739108351711,0.32674576858315457,0.2131262276807846
block_6,3,Span,MLP_p0.5,0.5,0.0,0.740871256307603,0.3400414883546089,0.2089753118246176
block_6,3,Span,MLP_p0.5,0.5,1.0,0.7609413010625651,0.32660767753177683,0.19773088220816915
block_6,3,Span,MLP_p0.5,0.5,2.0,0.7554451202741155,0.3303408486256606,0.1982407375279278
block_6,3,Skewness,MLP_p0.3,0.3,0.0,0.5853734505958011,0.16781196413672822,0.11485447341308408
block_6,3,Skewness,MLP_p0.3,0.3,1.0,0.6022585339577926,0.16435949641635256,0.1118811339293761
block_6,3,Skewness,MLP_p0.3,0.3,2.0,0.5849845358938508,0.16789064848888235,0.12590722859400671
block_6,3,Skewness,MLP_p0.5,0.5,0.0,0.6235352097682388,0.1599029768339612,0.10777269486237401
block_6,3,Skewness,MLP_p0.5,0.5,1.0,0.6118738033569187,0.16236067385082095,0.1171801100038363
block_6,3,Skewness,MLP_p0.5,0.5,2.0,0.6013794419500269,0.16454103063321246,0.1209155984480772
block_6,3,sigma_local,MLP_p0.3,0.3,0.0,0.8475532990885224,2.7104546424057125,1.6967029873573063
block_6,3,sigma_local,MLP_p0.3,0.3,1.0,0.8386170383377082,2.788765323079617,1.471233213427281
block_6,3,sigma_local,MLP_p0.3,0.3,2.0,0.8382498027639572,2.791936512488442,1.4953511879639256
block_6,3,sigma_local,MLP_p0.5,0.5,0.0,0.8251380195808482,2.9028916442083004,1.640589123426487
block_6,3,sigma_local,MLP_p0.5,0.5,1.0,0.8571765870406614,2.6235106551429874,1.5481211329543392
block_6,3,sigma_local,MLP_p0.5,0.5,2.0,0.8292273887511785,2.8687469326067534,1.5014540330262958
block_6,4,D50,Ridge,,,0.7609196839342997,0.9615206234742522,0.5750800530002396
block_6,4,D90,Ridge,,,0.41450361859933016,1.23066872877636,0.868552455515502
block_6,4,Span,Ridge,,,0.7074678081094138,0.3426771192734195,0.2296829218671137
block_6,4,Skewness,Ridge,,,0.6908246692843686,0.1505959333202219,0.09425924238943256
block_6,4,sigma_local,Ridge,,,0.8387988316267954,2.6809278023092484,1.4091995234039185
block_6,4,D50,MLP_p0.3,0.3,0.0,0.6875592021529076,1.0991844154222405,0.7614516474368971
block_6,4,D50,MLP_p0.3,0.3,1.0,0.6976785873422062,1.081237618373537,0.757398138042209
block_6,4,D50,MLP_p0.3,0.3,2.0,0.6611910544437605,1.1446273724661862,0.7136494290179201
block_6,4,D50,MLP_p0.5,0.5,0.0,0.6827190595137878,1.1076656430646532,0.6621417931187858
block_6,4,D50,MLP_p0.5,0.5,1.0,0.6878759029368704,1.0986271885364585,0.6783483272856294
block_6,4,D50,MLP_p0.5,0.5,2.0,0.6617404355761715,1.1436989852246375,0.6922149339460439
block_6,4,D90,MLP_p0.3,0.3,0.0,0.346315260515473,1.3003588892251567,0.9088671204683259
block_6,4,D90,MLP_p0.3,0.3,1.0,0.33978224241541843,1.306840720089112,0.8843001235826762
block_6,4,D90,MLP_p0.3,0.3,2.0,0.3247084979697933,1.3216750752429929,0.8990524819426184
block_6,4,D90,MLP_p0.5,0.5,0.0,0.3552464099791125,1.2914450802652095,0.9073416340021723
block_6,4,D90,MLP_p0.5,0.5,1.0,0.35946294166059367,1.2872152850842,0.8806218154372125
block_6,4,D90,MLP_p0.5,0.5,2.0,0.2818949549198252,1.3629284169473177,0.9443649246031924
block_6,4,Span,MLP_p0.3,0.3,0.0,0.6481974814467105,0.3757921872371762,0.24052690884882377
block_6,4,Span,MLP_p0.3,0.3,1.0,0.5994788372326099,0.4009691952005715,0.2446233824219144
block_6,4,Span,MLP_p0.3,0.3,2.0,0.6449594125441795,0.3775176634981418,0.2516570169720391
block_6,4,Span,MLP_p0.5,0.5,0.0,0.6303026365457904,0.3852311980955029,0.25502349725224205
block_6,4,Span,MLP_p0.5,0.5,1.0,0.6408104579496572,0.37971706596277627,0.22591491198623315
block_6,4,Span,MLP_p0.5,0.5,2.0,0.6627089711538174,0.3679600504790905,0.2597715191553056
block_6,4,Skewness,MLP_p0.3,0.3,0.0,0.6335426325672333,0.16395420363343943,0.12140395894198386
block_6,4,Skewness,MLP_p0.3,0.3,1.0,0.6084718820648158,0.16946979563694647,0.12016063810579636
block_6,4,Skewness,MLP_p0.3,0.3,2.0,0.5986062315759556,0.1715916460171317,0.12497286063645818
block_6,4,Skewness,MLP_p0.5,0.5,0.0,0.6489330989332878,0.1604744035612443,0.10785300437690659
block_6,4,Skewness,MLP_p0.5,0.5,1.0,0.6389839268930909,0.1627324250344022,0.12001478832712908
block_6,4,Skewness,MLP_p0.5,0.5,2.0,0.6353686562439138,0.16354520907147857,0.11249078218223496
block_6,4,sigma_local,MLP_p0.3,0.3,0.0,0.867463281053041,2.430911417773865,1.2295913544149073
block_6,4,sigma_local,MLP_p0.3,0.3,1.0,0.854920347402507,2.5433391672169248,1.279981828346667
block_6,4,sigma_local,MLP_p0.3,0.3,2.0,0.8529037184243372,2.5609545626696373,1.243944126720062
block_6,4,sigma_local,MLP_p0.5,0.5,0.0,0.8533304081662265,2.5572375189151644,1.2987840660739742
block_6,4,sigma_local,MLP_p0.5,0.5,1.0,0.8434342574008981,2.6421008880998884,1.1794181531145327
block_6,4,sigma_local,MLP_p0.5,0.5,2.0,0.8480918230771359,2.602505175187641,1.539183178095005
block_9,0,D50,Ridge,,,0.49578353868337266,1.4243210160066015,0.7941839785805604
block_9,0,D90,Ridge,,,0.18884385263695924,1.122177834436379,0.7865500411812292
block_9,0,Span,Ridge,,,0.5723475064802097,0.35062102295869474,0.22904428057484993
block_9,0,Skewness,Ridge,,,0.3998693994282011,0.17917104301165,0.10779958952771912
block_9,0,sigma_local,Ridge,,,0.6761438109550125,4.144626466954078,2.31702845428814
block_9,0,D50,MLP_p0.3,0.3,0.0,0.3573855782910703,1.6079576501796176,0.948539722048408
block_9,0,D50,MLP_p0.3,0.3,1.0,0.38580306166015566,1.5720023681602626,0.9287987669007247
block_9,0,D50,MLP_p0.3,0.3,2.0,0.2601940411234701,1.7252748237476163,1.079176564221489
block_9,0,D50,MLP_p0.5,0.5,0.0,0.3536552276265288,1.612617961221117,0.8973111407166474
block_9,0,D50,MLP_p0.5,0.5,1.0,0.3574839262796632,1.6078346017027145,0.9668382786703824
block_9,0,D50,MLP_p0.5,0.5,2.0,0.29242784940904365,1.6872705950420523,1.068933647736526
block_9,0,D90,MLP_p0.3,0.3,0.0,0.12822398561983994,1.1633540662619053,0.8385514509908738
block_9,0,D90,MLP_p0.3,0.3,1.0,0.11605330025466565,1.1714465928780324,0.7838429964499785
block_9,0,D90,MLP_p0.3,0.3,2.0,0.025618075014331665,1.2299120705849544,0.8204512705127076
block_9,0,D90,MLP_p0.5,0.5,0.0,0.0921057097068847,1.1872087714739603,0.8969720492521205
block_9,0,D90,MLP_p0.5,0.5,1.0,0.08808108023646644,1.1898372668556003,0.8587565326941959
block_9,0,D90,MLP_p0.5,0.5,2.0,0.12079011186052102,1.1683036570172272,0.8484451900453003
block_9,0,Span,MLP_p0.3,0.3,0.0,0.3544116069059743,0.4307946538001501,0.25220005871714113
block_9,0,Span,MLP_p0.3,0.3,1.0,0.3577083185767891,0.42969331469586275,0.2750310561161422
block_9,0,Span,MLP_p0.3,0.3,2.0,0.41263392193228354,0.41091015926963664,0.2769059783755081
block_9,0,Span,MLP_p0.5,0.5,0.0,0.36005825709218675,0.42890653963489134,0.2646872715083446
block_9,0,Span,MLP_p0.5,0.5,1.0,0.3449202155948634,0.4339498543045135,0.2835616949017431
block_9,0,Span,MLP_p0.5,0.5,2.0,0.4378785084957181,0.4019828668382001,0.24456790061273692
block_9,0,Skewness,MLP_p0.3,0.3,0.0,0.13813440445428937,0.2147161484348005,0.13292066808200836
block_9,0,Skewness,MLP_p0.3,0.3,1.0,0.1594569674074947,0.21204347464783685,0.1427720992966415
block_9,0,Skewness,MLP_p0.3,0.3,2.0,0.30236034254610644,0.1931792679491848,0.11366061263410099
block_9,0,Skewness,MLP_p0.5,0.5,0.0,0.1929120634134699,0.20778077600390185,0.11876191109797365
block_9,0,Skewness,MLP_p0.5,0.5,1.0,0.1537914688311367,0.2127568911067538,0.11695763300552606
block_9,0,Skewness,MLP_p0.5,0.5,2.0,0.24104040711556662,0.20149035553837708,0.12450853086060143
block_9,0,sigma_local,MLP_p0.3,0.3,0.0,0.6154553630825503,4.516298879085582,2.468970695653624
block_9,0,sigma_local,MLP_p0.3,0.3,1.0,0.6266137938431461,4.450291209887084,2.609430580387439
block_9,0,sigma_local,MLP_p0.3,0.3,2.0,0.64503755315068,4.3391084034998375,2.733530965609562
block_9,0,sigma_local,MLP_p0.5,0.5,0.0,0.5755009577685452,4.74512494957594,2.548277643118883
block_9,0,sigma_local,MLP_p0.5,0.5,1.0,0.6516318165143954,4.298614877743945,2.5119390921607465
block_9,0,sigma_local,MLP_p0.5,0.5,2.0,0.6754615570674731,4.148989823190264,2.66507436779821
block_9,1,D50,Ridge,,,0.7099537591591182,1.1849490289426934,0.8189103567271738
block_9,1,D90,Ridge,,,0.14695536476355253,1.4798357194809035,0.8881292733070492
block_9,1,Span,Ridge,,,0.7153223358609501,0.4238915615695369,0.2735904235384108
block_9,1,Skewness,Ridge,,,0.5460845773225638,0.20208967958653984,0.1352866251321423
block_9,1,sigma_local,Ridge,,,0.75400691298347,2.3591039055664007,1.547204655380635
block_9,1,D50,MLP_p0.3,0.3,0.0,0.6904182972406895,1.224203709492523,0.8499383205157653
block_9,1,D50,MLP_p0.3,0.3,1.0,0.734760100724849,1.133144971773153,0.7667606908422675
block_9,1,D50,MLP_p0.3,0.3,2.0,0.644002342915305,1.3127729479330412,0.918225233009812
block_9,1,D50,MLP_p0.5,0.5,0.0,0.7050509354868906,1.1949220089435406,0.8111981938728063
block_9,1,D50,MLP_p0.5,0.5,1.0,0.7106707550220248,1.1834835225200768,0.7956726321007865
block_9,1,D50,MLP_p0.5,0.5,2.0,0.6674719697099255,1.2687620464128577,0.9044760601182267
block_9,1,D90,MLP_p0.3,0.3,0.0,0.128150853069115,1.4960575539083618,0.9042521586688057
block_9,1,D90,MLP_p0.3,0.3,1.0,0.14650557460973423,1.4802258091612748,0.9825075697106094
block_9,1,D90,MLP_p0.3,0.3,2.0,0.11644452782368864,1.5060678520428212,0.8780815737396406
block_9,1,D90,MLP_p0.5,0.5,0.0,0.14235926529619713,1.483816950418441,0.9148049227908572
block_9,1,D90,MLP_p0.5,0.5,1.0,0.15173384014139035,1.4756851223456355,1.002069090280667
block_9,1,D90,MLP_p0.5,0.5,2.0,0.10062032282253697,1.5194946060898538,0.9245263788486096
block_9,1,Span,MLP_p0.3,0.3,0.0,0.7318100867805654,0.4114331627191479,0.2514748786497667
block_9,1,Span,MLP_p0.3,0.3,1.0,0.6546540753079286,0.4668799696793652,0.3084953191665911
block_9,1,Span,MLP_p0.3,0.3,2.0,0.7316248605432413,0.41157521702295236,0.287119755689075
block_9,1,Span,MLP_p0.5,0.5,0.0,0.6996875074347317,0.4353762893362637,0.281674578194996
block_9,1,Span,MLP_p0.5,0.5,1.0,0.6559316735081706,0.4660155643696752,0.30717867586078995
block_9,1,Span,MLP_p0.5,0.5,2.0,0.7258674214287344,0.4159665420646603,0.2796000095922302
block_9,1,Skewness,MLP_p0.3,0.3,0.0,0.5734305856809294,0.19590770730909568,0.13077821379818733
block_9,1,Skewness,MLP_p0.3,0.3,1.0,0.505846620960965,0.21085677049513135,0.12952355809874821
block_9,1,Skewness,MLP_p0.3,0.3,2.0,0.5330033462778334,0.2049809729188544,0.12815974229335436
block_9,1,Skewness,MLP_p0.5,0.5,0.0,0.5601221215748845,0.19894028083799828,0.11426900604020224
block_9,1,Skewness,MLP_p0.5,0.5,1.0,0.5184222278645121,0.20815645471495303,0.12507369316426226
block_9,1,Skewness,MLP_p0.5,0.5,2.0,0.5722148915024248,0.19618667059728506,0.12815253168075094
block_9,1,sigma_local,MLP_p0.3,0.3,0.0,0.6781164739803935,2.698578111025385,1.8591026438307177
block_9,1,sigma_local,MLP_p0.3,0.3,1.0,0.6653622510385948,2.751522594246374,1.6709223142975533
block_9,1,sigma_local,MLP_p0.3,0.3,2.0,0.6039875078473971,2.99322980639404,2.211914986796927
block_9,1,sigma_local,MLP_p0.5,0.5,0.0,0.6563852280108401,2.7881846456428026,1.716612267353863
block_9,1,sigma_local,MLP_p0.5,0.5,1.0,0.6867418798037737,2.662176142026061,1.7954702341094508
block_9,1,sigma_local,MLP_p0.5,0.5,2.0,0.6772076858339,2.702384934026574,1.8312305908792332
block_9,2,D50,Ridge,,,0.7461305994807853,0.9531748465946404,0.6017029787812378
block_9,2,D90,Ridge,,,0.38524633928889473,1.3263511615794363,0.8424813626706289
block_9,2,Span,Ridge,,,0.7060120056516408,0.3765670016317459,0.26425217041137294
block_9,2,Skewness,Ridge,,,0.6808934650494656,0.15993706339569594,0.11318649181792284
block_9,2,sigma_local,Ridge,,,0.6287183726160652,2.1050380584760884,1.3717670119138923
block_9,2,D50,MLP_p0.3,0.3,0.0,0.6928867168662587,1.048375093691356,0.6871933290269858
block_9,2,D50,MLP_p0.3,0.3,1.0,0.7228620338787392,0.9958992542412994,0.6227873681456719
block_9,2,D50,MLP_p0.3,0.3,2.0,0.7170806189409665,1.0062334354488007,0.6199628542054345
block_9,2,D50,MLP_p0.5,0.5,0.0,0.7521206659158807,0.9418626060759365,0.6235957761188429
block_9,2,D50,MLP_p0.5,0.5,1.0,0.7494392776097261,0.9469431149051302,0.6136578996095245
block_9,2,D50,MLP_p0.5,0.5,2.0,0.7525820015947544,0.9409857334901488,0.6181148630011455
block_9,2,D90,MLP_p0.3,0.3,0.0,0.28179635815984305,1.43361244305374,0.8502188164969198
block_9,2,D90,MLP_p0.3,0.3,1.0,0.3000271972824995,1.4153001192516423,0.9190264504858163
block_9,2,D90,MLP_p0.3,0.3,2.0,0.24096838525187203,1.4737977627670182,0.9374190133520273
block_9,2,D90,MLP_p0.5,0.5,0.0,0.29636746255779345,1.4189951702121424,0.8386149884513969
block_9,2,D90,MLP_p0.5,0.5,1.0,0.26726088971929984,1.4480469616603566,0.8939934306801476
block_9,2,D90,MLP_p0.5,0.5,2.0,0.24911171710154822,1.465870564499096,0.8976856550800711
block_9,2,Span,MLP_p0.3,0.3,0.0,0.642041665694884,0.41552169312230497,0.30784466014905654
block_9,2,Span,MLP_p0.3,0.3,1.0,0.6859982307223071,0.38917372407482936,0.24289809960819309
block_9,2,Span,MLP_p0.3,0.3,2.0,0.6932256830015675,0.38466879905096346,0.2688510074589465
block_9,2,Span,MLP_p0.5,0.5,0.0,0.682775934457728,0.39116548388391104,0.3012137313645189
block_9,2,Span,MLP_p0.5,0.5,1.0,0.6970172760280688,0.38228424117455717,0.28634044074752074
block_9,2,Span,MLP_p0.5,0.5,2.0,0.6304047200716603,0.4222218173945741,0.28611988224891727
block_9,2,Skewness,MLP_p0.3,0.3,0.0,0.5819071004454988,0.18307020362856763,0.11998009108044438
block_9,2,Skewness,MLP_p0.3,0.3,1.0,0.6372503826635676,0.17052370107672668,0.1288827854391007
block_9,2,Skewness,MLP_p0.3,0.3,2.0,0.6042989859507579,0.1781003816884567,0.12332218108665916
block_9,2,Skewness,MLP_p0.5,0.5,0.0,0.5962454524083345,0.17990365305936554,0.1299952917064695
block_9,2,Skewness,MLP_p0.5,0.5,1.0,0.652751517723603,0.1668404861746507,0.1303095326209931
block_9,2,Skewness,MLP_p0.5,0.5,2.0,0.6447877709500045,0.168742789078859,0.128137548565474
block_9,2,sigma_local,MLP_p0.3,0.3,0.0,0.5840003755595129,2.228202678416814,1.7305254582217522
block_9,2,sigma_local,MLP_p0.3,0.3,1.0,0.5224500791780866,2.3873583417157214,1.3842856839952393
block_9,2,sigma_local,MLP_p0.3,0.3,2.0,0.6672075913516857,1.9929432317907905,1.4081198880881427
block_9,2,sigma_local,MLP_p0.5,0.5,0.0,0.5841159168830935,2.227893222169407,1.5168061374018293
block_9,2,sigma_local,MLP_p0.5,0.5,1.0,0.4505862921726821,2.5606956757262713,1.7237429485108215
block_9,2,sigma_local,MLP_p0.5,0.5,2.0,0.6495151273822652,2.045233330465695,1.5107252933082318
block_9,3,D50,Ridge,,,0.688259180663266,1.172414223267667,0.8268122450782531
block_9,3,D90,Ridge,,,0.23630871978707824,1.1690383753693219,0.6854318148656446
block_9,3,Span,Ridge,,,0.7126142910421644,0.35810195962131436,0.2250446968206492
block_9,3,Skewness,Ridge,,,0.5772654103828583,0.16944480534430756,0.12453879295843576
block_9,3,sigma_local,Ridge,,,0.8193351895906429,2.950665057882458,2.2326756267405643
block_9,3,D50,MLP_p0.3,0.3,0.0,0.6999602233602518,1.150200783178951,0.7532792149876526
block_9,3,D50,MLP_p0.3,0.3,1.0,0.5979870632561769,1.3313868301418657,0.9978691668435329
block_9,3,D50,MLP_p0.3,0.3,2.0,0.6160632872502794,1.301110145460891,0.9464881647267012
block_9,3,D50,MLP_p0.5,0.5,0.0,0.674359746750299,1.1982661309683433,0.8771257882685277
block_9,3,D50,MLP_p0.5,0.5,1.0,0.6398785994935923,1.2601107236143074,0.889493394691534
block_9,3,D50,MLP_p0.5,0.5,2.0,0.6667476664243694,1.212190404374032,0.9260583907421998
block_9,3,D90,MLP_p0.3,0.3,0.0,0.17434737184152227,1.2155379870484733,0.829698216283882
block_9,3,D90,MLP_p0.3,0.3,1.0,0.20911054849570365,1.1896733783998084,0.7193128090595096
block_9,3,D90,MLP_p0.3,0.3,2.0,0.16735928415751566,1.220671131488561,0.7224658506979758
block_9,3,D90,MLP_p0.5,0.5,0.0,0.21431896085630697,1.1857496032656039,0.7807374091692374
block_9,3,D90,MLP_p0.5,0.5,1.0,0.20763839030358422,1.1907800900635184,0.7429691950779542
block_9,3,D90,MLP_p0.5,0.5,2.0,0.17542627242193276,1.2147435407526723,0.7227168546757099
block_9,3,Span,MLP_p0.3,0.3,0.0,0.6427935623036126,0.3992397291668812,0.2491982788158531
block_9,3,Span,MLP_p0.3,0.3,1.0,0.704726713014492,0.36298292250723113,0.22458755780345263
block_9,3,Span,MLP_p0.3,0.3,2.0,0.6574374159449781,0.3909705782775637,0.24320722081126434
block_9,3,Span,MLP_p0.5,0.5,0.0,0.6746860996675299,0.38100039328928326,0.2465421728511077
block_9,3,Span,MLP_p0.5,0.5,1.0,0.6620549163993816,0.38832663550543584,0.23631760061570906
block_9,3,Span,MLP_p0.5,0.5,2.0,0.6741939026498682,0.38128850944256937,0.23449173889497776
block_9,3,Skewness,MLP_p0.3,0.3,0.0,0.39052905242695124,0.20345617293883458,0.1570956081313882
block_9,3,Skewness,MLP_p0.3,0.3,1.0,0.5256654632290916,0.1794885464236047,0.11901156300114318
block_9,3,Skewness,MLP_p0.3,0.3,2.0,0.49905127294629126,0.18445524355963241,0.12931905668177343
block_9,3,Skewness,MLP_p0.5,0.5,0.0,0.42591942916255665,0.1974607541226786,0.14282892830468874
block_9,3,Skewness,MLP_p0.5,0.5,1.0,0.5609326256946022,0.17268712155203264,0.1411225467662454
block_9,3,Skewness,MLP_p0.5,0.5,2.0,0.49066912779012206,0.18599204405497302,0.1249913228951032
block_9,3,sigma_local,MLP_p0.3,0.3,0.0,0.7495441593792332,3.4741511618133427,2.1217477838418772
block_9,3,sigma_local,MLP_p0.3,0.3,1.0,0.7593522608710244,3.405446186389864,2.2211262591782406
block_9,3,sigma_local,MLP_p0.3,0.3,2.0,0.7715596255079042,3.317947887833082,1.9083676146087782
block_9,3,sigma_local,MLP_p0.5,0.5,0.0,0.7347839495473832,3.575057494705613,2.207702150707674
block_9,3,sigma_local,MLP_p0.5,0.5,1.0,0.7447406963943909,3.5073081059604196,2.348950452262682
block_9,3,sigma_local,MLP_p0.5,0.5,2.0,0.7487693077088953,3.479521116396075,2.1078816122358264
block_9,4,D50,Ridge,,,0.6941279187126466,1.0875684797438445,0.6068742401477554
block_9,4,D90,Ridge,,,0.33323719752527214,1.313302404300112,0.9626681891752078
block_9,4,Span,Ridge,,,0.6506968901694805,0.37445488515391295,0.2407083641447214
block_9,4,Skewness,Ridge,,,0.6437655179641879,0.16165115236052346,0.0887707207897368
block_9,4,sigma_local,Ridge,,,0.7892307474417475,3.065523527564047,1.5149178844037579
block_9,4,D50,MLP_p0.3,0.3,0.0,0.6129243895392783,1.2234454124560032,0.7312959561535237
block_9,4,D50,MLP_p0.3,0.3,1.0,0.6109074885401877,1.2266287210524391,0.7395518508067491
block_9,4,D50,MLP_p0.3,0.3,2.0,0.6046867690277933,1.2363953648159691,0.7340355826282021
block_9,4,D50,MLP_p0.5,0.5,0.0,0.6471296233032846,1.1681383811990609,0.7155307605668346
block_9,4,D50,MLP_p0.5,0.5,1.0,0.5779619303672207,1.2775047014565148,0.852721454006848
block_9,4,D50,MLP_p0.5,0.5,2.0,0.6181453678368638,1.2151663222433318,0.7544103055579932
block_9,4,D90,MLP_p0.3,0.3,0.0,0.3010360429849529,1.344641306508781,0.9571032161669031
block_9,4,D90,MLP_p0.3,0.3,1.0,0.32171421975193304,1.3246020228471715,0.9046061839911701
block_9,4,D90,MLP_p0.3,0.3,2.0,0.29913856416678464,1.3464652196920217,1.0413167897424849
block_9,4,D90,MLP_p0.5,0.5,0.0,0.3321717952609897,1.3143512307058693,0.8354559034615434
block_9,4,D90,MLP_p0.5,0.5,1.0,0.341874186370266,1.3047686714830093,0.9265955034862721
block_9,4,D90,MLP_p0.5,0.5,2.0,0.33367200688450827,1.3128741190829611,0.947397792231115
block_9,4,Span,MLP_p0.3,0.3,0.0,0.5593584499751403,0.42057262182862326,0.23987831490091827
block_9,4,Span,MLP_p0.3,0.3,1.0,0.558191231744255,0.42112928219618473,0.27172934931693016
block_9,4,Span,MLP_p0.3,0.3,2.0,0.5998385269367377,0.4007891087288744,0.2741021280159286
block_9,4,Span,MLP_p0.5,0.5,0.0,0.5772525808985002,0.4119445458280242,0.2606252954392416
block_9,4,Span,MLP_p0.5,0.5,1.0,0.5559912573139771,0.42217648094407567,0.2631245189964462
block_9,4,Span,MLP_p0.5,0.5,2.0,0.6292802013144725,0.385763528103048,0.27669751532027753
block_9,4,Skewness,MLP_p0.3,0.3,0.0,0.533871969629852,0.1849112937798912,0.1050343919798985
block_9,4,Skewness,MLP_p0.3,0.3,1.0,0.5477720090139222,0.18213338001906315,0.10828026266568408
block_9,4,Skewness,MLP_p0.3,0.3,2.0,0.5357641552022341,0.18453560055663534,0.10321637568809716
block_9,4,Skewness,MLP_p0.5,0.5,0.0,0.5148546746178362,0.18864563162674639,0.10618448743994774
block_9,4,Skewness,MLP_p0.5,0.5,1.0,0.555808438754747,0.18050780249945753,0.0951115252081921
block_9,4,Skewness,MLP_p0.5,0.5,2.0,0.5547116674654169,0.18073051465305665,0.10521587310173242
block_9,4,sigma_local,MLP_p0.3,0.3,0.0,0.8167197580913277,2.858635947164951,1.4244322649766161
block_9,4,sigma_local,MLP_p0.3,0.3,1.0,0.8125782287272083,2.8907533986626,1.1580602567757907
block_9,4,sigma_local,MLP_p0.3,0.3,2.0,0.8118080094519922,2.896687157498746,1.271643079344594
block_9,4,sigma_local,MLP_p0.5,0.5,0.0,0.7767653940175862,3.154872307450127,1.9191599418603182
block_9,4,sigma_local,MLP_p0.5,0.5,1.0,0.7910644499464519,3.0521592965833215,1.627173796006823
block_9,4,sigma_local,MLP_p0.5,0.5,2.0,0.7953160106286251,3.0209460011603917,1.693242478620152
